,t,x_gt,y_gt,x_gps,y_gps
93,9.3,13.371738626435473,0.029980269941586535,13.331753979216552,0.03661994481058084
94,9.4,13.515568071291893,0.0317618776342119,13.494071858985818,0.05571629291126712
95,9.5,13.644586957133479,0.04377996793138994,13.652622792857997,0.0530154536071894
96,9.600000000000001,13.760195319901436,0.04291306157285568,13.795699699030836,0.04194695992512543
97,9.700000000000001,13.875803683108481,0.042046150649158065,13.922065055767252,0.052683968762550215
98,9.8,13.996982338326847,0.04686129368567027,14.061723205439137,0.05861293013227442
99,9.9,14.21532473481385,0.056559047001573326,14.187963942466121,0.05495140659467612
100,10.0,14.35188749027088,0.06383196682522563,14.343885822268282,0.05292051288820776
101,10.100000000000001,14.52925269434193,0.056040204839606034,14.501960891367542,0.054088912266981204
102,10.200000000000001,14.639737547585378,0.0663930361157199,14.639330735727501,0.05826580210750443
103,10.3,14.766206360320338,0.056292222287212645,14.78476884611974,0.0386622590664949
104,10.4,14.901223246957672,0.05537552674393531,14.920273764170322,0.044394862412572955
105,10.5,15.054585329587484,0.06108309842836945,15.059204775741838,0.052686274131876765
106,10.600000000000001,15.157542390746503,0.06100075594630727,15.199262342184353,0.045261950565817166
107,10.700000000000001,15.335344737355422,0.05145133688373438,15.344385749826921,0.04077524814218059
108,10.8,15.53113648224855,0.04836392036523307,15.501761994539251,0.048552054268801825
109,10.9,15.623407569220541,0.05309210625495009,15.638187058164762,0.0403075669860673
110,11.0,15.771564954881468,0.059671680387383574,15.779135192785018,0.041602502512226636
111,11.100000000000001,15.89483335481302,0.060655657095990634,15.910090897347272,0.043422991803043764
112,11.200000000000001,16.035502680083425,0.06581896817169675,16.058009243766318,0.028965295501968136
113,11.3,16.18722835727181,0.06573282716212958,16.21089025178715,0.033794618492422934
114,11.4,16.335040287007825,0.05708189613946146,16.3562996203449,0.03533786448159226
115,11.5,16.464164499851748,0.04395791127631554,16.495437346787316,0.043657549446373345
116,11.600000000000001,16.627671142642487,0.054266234845443684,16.61197764561497,0.03011314861988179
117,11.700000000000001,16.771647675262223,0.0456027853661638,16.770051933663762,0.04032839922525344
118,11.8,16.9317026320145,0.047242340284072704,16.905958242347566,0.03868820811569762
119,11.9,17.062565208590424,0.05861280644601319,17.07692026493585,0.0260481799576171
120,12.0,17.17765245623914,0.060505010447505114,17.205602978931868,0.05159625531725798
121,12.100000000000001,17.368763420976002,0.06608916942048637,17.35915433205202,0.04949926892706369
122,12.200000000000001,17.480670304614502,0.06314968985977121,17.49446534310981,0.03863731841790674
123,12.3,17.617888080014996,0.061646828603569404,17.647244027184406,0.049752385862745996
124,12.4,17.788806018706182,0.05274308844561393,17.770737184576053,0.04660670238592779
125,12.5,17.92163913043192,0.061245132088286525,17.903055741474503,0.04188154452578896
126,12.600000000000001,18.039610021995422,0.05793300256737055,18.062603595810177,0.05255840475201534
127,12.700000000000001,18.214943953186943,0.06438075990966574,18.222637817651364,0.059439307138133834
128,12.8,18.349177983593588,0.05855603989409719,18.385140722097486,0.04567920625332622
129,12.9,18.47348644650945,0.05348518717840278,18.51833736272517,0.05995449035069633
130,13.0,18.61917106985342,0.0535265511131966,18.649652871480598,0.07735143071226869
131,13.100000000000001,18.78427261017453,0.055657689712513836,18.772483342214333,0.07010872839043802
132,13.200000000000001,18.941945617921494,0.05464998188320269,18.914959514366437,0.06243187072939804
133,13.3,19.064688686724562,0.05254068513968235,19.074580639976347,0.07074582406813157
134,13.4,19.189517599267365,0.05801323942212555,19.228246699500804,0.054762180491302104
135,13.5,19.318905185294053,0.051850710742161965,19.356683227189556,0.05049098300455057
136,13.600000000000001,19.48961646230116,0.05169730268793593,19.502256362130275,0.0641896766180512
137,13.700000000000001,19.63769619381241,0.05348677853538497,19.654384236409754,0.06613773558168923
138,13.8,19.75773703202626,0.04884847444431273,19.795481964705157,0.053863745247701544
139,13.9,19.925798786555657,0.0458966022775229,19.9309999905459,0.06076232371614054
140,14.0,20.087090841200645,0.04467305300551594,20.077881154177476,0.06886999117746306
141,14.100000000000001,20.216453159167845,0.04698604172546439,20.225739659873636,0.05910734692966102
142,14.200000000000001,20.315443366026823,0.04410918968373423,20.378041439459704,0.04856287825978001
143,14.3,20.466458596297688,0.04187515112005613,20.51369022621816,0.05111095247680986
144,14.4,20.557984511079095,0.04182448583463305,20.644620452610408,0.05288530564009797
145,14.500000000000002,20.763950513344568,0.03582529442336835,20.787735617653137,0.06698892901371067
146,14.600000000000001,20.955628280613002,0.04305505409537069,20.931615965914602,0.05151289587862706
147,14.700000000000001,21.084940949875232,0.04061163917934785,21.088206247986548,0.06086956328658388
148,14.8,21.163984944414487,0.04129592974454965,21.221161381494838,0.0655913761467648
149,14.9,21.341175620665723,0.04473126910185954,21.369220528039104,0.05734675035508019
150,15.000000000000002,21.512871093833414,0.04832352063545109,21.500963345591163,0.066780778031859
151,15.100000000000001,21.628458979933843,0.05293218469378935,21.662324044547375,0.05907243361947323
152,15.200000000000001,21.756119966672763,0.046011591895155135,21.78625863603581,0.058878177191278525
153,15.3,21.890450505373465,0.05329564727448144,21.944884963110745,0.06572088902011686
154,15.4,22.039137463821607,0.05346505318831696,22.078786689866817,0.06042613808326891
155,15.500000000000002,22.184350554474335,0.04826221992033375,22.212369061034174,0.05743363279518654
156,15.600000000000001,22.33569893641531,0.05634413353255496,22.348345717259782,0.052372972953060426
157,15.700000000000001,22.535818453269915,0.0592351105056359,22.51167919578384,0.04730257460410492
158,15.8,22.627753414336848,0.05977091305521931,22.647814637041897,0.040139338510817524
159,15.9,22.793055956134854,0.06535730140038964,22.78077637555977,0.04023973582541451
160,16.0,22.89345298616798,0.06706213101538161,22.927715438020726,0.03804132181426745
161,16.1,23.038706312562397,0.05556620424667891,23.04289515423024,0.039621700465842125
162,16.2,23.150017599509287,0.048652263647507965,23.185027874026463,0.03664752270975846
163,16.3,23.29850710333271,0.05542788673218446,23.31959271584558,0.010519038486593857
164,16.400000000000002,23.417092446812234,0.049968382743465156,23.47363758260296,0.037271442619426054
165,16.5,23.552951718938143,0.05550000795278187,23.613698393935337,0.025774647488562508
166,16.6,23.713328531007505,0.04943193155222758,23.771524306247237,0.021700833389520113
167,16.7,23.87308120237519,0.04981098042800092,23.90432852820286,0.03703648105216928
168,16.8,24.076405703724202,0.04237656430651171,24.036940405235196,0.026013019391134762
169,16.900000000000002,24.19414709387696,0.03801901787313966,24.157806165422794,0.012848282375792053
170,17.0,24.337044030994328,0.03598365962422179,24.308671994581786,0.024635765092412498
171,17.1,24.49084557422592,0.03159672804144087,24.456156794421922,0.01675430498592334
172,17.200000000000003,24.578632326716804,0.030522276228108325,24.60149908606115,0.009870709886397933
173,17.3,24.70441085627898,0.024281982662889945,24.749313730805785,0.008181994303514628
174,17.400000000000002,24.8829151237911,0.027458395009512415,24.88817601506836,0.019474823029575816
175,17.5,24.99351033237699,0.024523972723379472,25.018815133821324,0.02173246922485106
176,17.6,25.115023051381225,0.023231670055626097,25.144740926335437,0.031651642293862636
177,17.700000000000003,25.226378976047688,0.031089517062531158,25.283439345538717,0.017319106244082505
178,17.8,25.370905504829945,0.02197245080306942,25.42385766259339,0.0303560293521965
179,17.900000000000002,25.51102054449153,0.024915357662033344,25.556392417497687,0.024220854910474543
180,18.0,25.677383043776533,0.01197424088168475,25.698281094656664,0.009768566071706175
181,18.1,25.80614695303105,0.002521223031372699,25.85130660720531,0.014531248433808486
182,18.200000000000003,25.91372085439045,0.010244418579970826,26.002842836292274,0.01023129470146067
183,18.3,26.055302581705323,-0.006698604221451632,26.13789943719766,0.0017959000490730403
184,18.400000000000002,26.214391707254542,-0.023268502812046066,26.267168430007118,0.014135853720118163
185,18.5,26.365954429627852,-0.001101437245850434,26.41521734266155,0.0008267186188888331
186,18.6,26.485072559679754,-0.011740689590039821,26.557225645575556,0.0035430754180918456
187,18.700000000000003,26.611800011642718,-0.011279446175448626,26.69147688691335,0.0014940240244349923
188,18.8,26.76036811396919,-0.006374242168835309,26.833402334436105,-0.00490388080512183
189,18.900000000000002,26.91357278651189,-0.016463087257589493,26.9692562844244,-0.008667032588499879
190,19.0,27.045311660588307,-0.027847404426609046,27.120614648925123,-0.01988676726532468
191,19.1,27.177050535676297,-0.03923172717445844,27.26753401204021,-0.025388048179884493
192,19.200000000000003,27.338266611150956,-0.043514138150298365,27.42455515872543,-0.02727015615802486
193,19.3,27.51120209004573,-0.052101997997731075,27.56905753922557,-0.0427457555993751
194,19.400000000000002,27.62667286485543,-0.0539781023047059,27.712178988286354,-0.041650043718460594
195,19.5,27.785396830819767,-0.08473504438950208,27.841742873243856,-0.06189277030396845
196,19.6,27.96356011718358,-0.092907024033682,28.00311764843041,-0.05669977316934727
197,19.700000000000003,28.100347425566884,-0.09696619005733353,28.155142264511454,-0.059508423121011234
198,19.8,28.23784121347694,-0.10522052838553009,28.30556441616513,-0.08192906177990622
199,19.900000000000002,28.35100913831764,-0.11004301730089239,28.451817475445583,-0.07025292456897425
200,20.0,28.496386786069085,-0.10581064160627385,28.588981645853575,-0.07019595846772653
201,20.1,28.694236550085552,-0.10599602569833344,28.721772043105794,-0.06345327667285083
202,20.200000000000003,28.79826048578437,-0.09521200111352002,28.860862414486967,-0.07566856603873262
203,20.3,28.926595056003972,-0.10797047136851212,29.01339366973181,-0.0905237910125134
204,20.400000000000002,29.054929625556046,-0.1207289480169429,29.164581028048705,-0.07857038216341827
205,20.5,29.21236273107468,-0.10918995553277533,29.308554699838677,-0.09101634538079928
206,20.6,29.35867619040828,-0.11321883421647527,29.452755827056684,-0.09792662832683519
207,20.700000000000003,29.482068912711544,-0.11696829702090561,29.61024629668674,-0.08364592531851223
208,20.8,29.662438359349682,-0.11596506633920889,29.75175571270851,-0.097858912592093
209,20.900000000000002,29.816817979889166,-0.12469322913413272,29.886450907146408,-0.1028066017244722
210,21.0,29.930339559737273,-0.12697538874955683,30.02251634445489,-0.09603755522594959
211,21.1,30.10215962283241,-0.1201478578802071,30.163370118731162,-0.08846000248288988
212,21.200000000000003,30.27396366723722,-0.109740216384548,30.313295465546936,-0.09207077850824419
213,21.3,30.36304001636674,-0.10989543385698397,30.46447837542512,-0.09722988729920168
214,21.400000000000002,30.51398021187983,-0.11527464249668995,30.621294029518523,-0.09244220556441363
215,21.5,30.62434465574172,-0.12217021715293974,30.757238721432053,-0.09473005498020726
216,21.6,30.79088437221603,-0.12449489733612928,30.88468695430621,-0.10222886471672332
217,21.700000000000003,30.937877857037282,-0.123219845039797,31.022617218432472,-0.0947511222219184
218,21.8,31.025952830824927,-0.11433199815086148,31.174155762745382,-0.09967921072630404
219,21.900000000000002,31.25845517914892,-0.11417546451450811,31.32003593865268,-0.10396018217753422
220,22.0,31.3177318542026,-0.11387018828482454,31.459659898725278,-0.09439959919106578
221,22.1,31.49992294683153,-0.10703976285628514,31.606756931402618,-0.09608842255558336
222,22.200000000000003,31.639093409306273,-0.10784840040226129,31.735930260647795,-0.09101422562360995
223,22.3,31.775072160798064,-0.10676370753528275,31.863910434621477,-0.0899269239085907
224,22.400000000000002,31.895464525719124,-0.10421013482899077,32.00279336213348,-0.09390929855969787
225,22.5,32.02412129314967,-0.10010086557232789,32.15029185515038,-0.09667501555612823
226,22.6,32.20073989420756,-0.1017888576708934,32.276561749871945,-0.10398264244098421
227,22.700000000000003,32.3478781283907,-0.09396967222174091,32.40998280857055,-0.09754394329345573
228,22.8,32.48346997043862,-0.08473018606115268,32.56131437393691,-0.10445221454433629
