rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1477388587728243216,,193412,,1477388587,727935543,'',"""\n$GPGGA,094328.70,5603.96722716,N,00823.33515617,E,4,15,0.7,23.054,M,40.732,M,2.7,0015*74"""
1477388587729815565,,193413,,1477388587,729486239,'',"""\n$GPHDT,123.445,T*30"""
1477388587778716702,,193414,,1477388587,778510955,'',"""\n$GPGGA,094328.75,5603.96717396,N,00823.33511474,E,4,15,0.7,23.042,M,40.732,M,2.8,0015*70"""
1477388587780362608,,193415,,1477388587,780238449,'',"""\n$GPHDT,123.485,T*3C"""
1477388587834927253,,193416,,1477388587,834476409,'',"""\n$GPGGA,094328.80,5603.96711565,N,00823.33506251,E,4,15,0.7,23.054,M,40.732,M,2.8,0015*76"""
1477388587836731071,,193417,,1477388587,836381887,'',"""\n$GPHDT,124.408,T*3E"""
1477388587878100491,,193418,,1477388587,877903142,'',"""\n$GPGGA,094328.85,5603.96706042,N,00823.33500912,E,4,15,0.7,23.066,M,40.732,M,2.8,0015*7E"""
1477388587880824536,,193419,,1477388587,879737655,'',"""\n$GPHDT,126.464,T*36"""
1477388587933752717,,193420,,1477388587,927560058,'',"""\n$GPGGA,094328.90,5603.96701497,N,00823.33496104,E,4,15,0.7,23.056,M,40.732,M,0.9,0015*70"""
1477388587933758807,,193421,,1477388587,929159915,'',"""\n$GPHDT,125.575,T*34"""
1477388587977963677,,193422,,1477388587,977659000,'',"""\n$GPGGA,094328.95,5603.96696548,N,00823.33490508,E,4,15,0.7,23.052,M,40.732,M,0.9,0015*73"""
1477388587982527757,,193423,,1477388587,980866399,'',"""\n$GPHDT,123.710,T*33"""
1477388588046762133,,193424,,1477388588,46487071,'',"""\n$GPGGA,094329.00,5603.96690612,N,00823.33484090,E,4,15,0.7,23.069,M,40.732,M,1.0,0015*75"""
1477388588050142636,,193425,,1477388588,48117648,'',"""\n$GPHDT,123.173,T*30"""
1477388588078083172,,193426,,1477388588,77701824,'',"""\n$GPGGA,094329.05,5603.96683056,N,00823.33477840,E,4,15,0.7,23.080,M,40.732,M,1.0,0015*7A"""
1477388588080027660,,193427,,1477388588,79808842,'',"""\n$GPHDT,125.192,T*39"""
1477388588130913915,,193428,,1477388588,128765052,'',"""\n$GPGGA,094329.10,5603.96676713,N,00823.33471615,E,4,15,0.7,23.082,M,40.732,M,1.1,0015*79"""
1477388588130937335,,193429,,1477388588,129077801,'',"""\n$GPHDT,126.281,T*3B"""
1477388588180959147,,193430,,1477388588,178649335,'',"""\n$GPGGA,094329.15,5603.96671962,N,00823.33466200,E,4,15,0.7,23.075,M,40.732,M,1.1,0015*7D"""
1477388588181076792,,193431,,1477388588,180336306,'',"""\n$GPHDT,125.083,T*38"""
1477388588236189263,,193432,,1477388588,235323792,'',"""\n$GPGGA,094329.20,5603.96666045,N,00823.33462042,E,4,15,0.7,23.077,M,40.732,M,1.2,0015*70"""
1477388588237160942,,193433,,1477388588,236923410,'',"""\n$GPHDT,124.714,T*30"""
1477388588278467767,,193434,,1477388588,278211068,'',"""\n$GPGGA,094329.25,5603.96660637,N,00823.33455706,E,4,15,0.7,23.076,M,40.732,M,1.3,0015*73"""
1477388588280483823,,193435,,1477388588,279874098,'',"""\n$GPHDT,124.469,T*39"""
1477388588329571216,,193436,,1477388588,328283728,'',"""\n$GPGGA,094329.30,5603.96655553,N,00823.33448006,E,4,15,0.7,23.084,M,40.732,M,1.3,0015*76"""
1477388588330430169,,193437,,1477388588,329946718,'',"""\n$GPHDT,124.438,T*3D"""
1477388588386668615,,193438,,1477388588,378568939,'',"""\n$GPGGA,094329.35,5603.96649924,N,00823.33441738,E,4,15,0.7,23.096,M,40.732,M,1.4,0015*75"""
1477388588386684320,,193439,,1477388588,380547365,'',"""\n$GPHDT,125.536,T*33"""
1477388588434170828,,193440,,1477388588,433928954,'',"""\n$GPGGA,094329.40,5603.96644548,N,00823.33437603,E,4,15,0.7,23.096,M,40.732,M,1.4,0015*74"""
1477388588456668507,,193441,,1477388588,440193032,'',"""\n$GPHDT,125.042,T*35"""
1477388588482665502,,193442,,1477388588,477713609,'',"""\n$GPGGA,094329.45,5603.96639095,N,00823.33432800,E,4,15,0.7,23.105,M,40.732,M,1.5,0015*7C"""
1477388588482719474,,193443,,1477388588,479633649,'',"""\n$GPHDT,124.886,T*34"""
1477388588527917870,,193444,,1477388588,527604931,'',"""\n$GPGGA,094329.50,5603.96633433,N,00823.33428271,E,4,15,0.7,23.115,M,40.732,M,1.5,0015*7C"""
1477388588529390446,,193445,,1477388588,529251787,'',"""\n$GPHDT,124.863,T*3F"""
1477388588592099922,,193446,,1477388588,583515016,'',"""\n$GPGGA,094329.55,5603.96627615,N,00823.33422981,E,4,15,0.7,23.103,M,40.732,M,1.5,0015*73"""
1477388588592174812,,193447,,1477388588,583689720,'',"""\n$GPHDT,125.258,T*3C"""
1477388588636063496,,193448,,1477388588,635808977,'',"""\n$GPGGA,094329.60,5603.96622364,N,00823.33417446,E,4,15,0.7,23.119,M,40.732,M,1.6,0015*7B"""
1477388588642694135,,193449,,1477388588,641390630,'',"""\n$GPHDT,125.388,T*30"""
1477388588712334897,,193450,,1477388588,685834540,'',"""\n$GPGGA,094329.65,5603.96617272,N,00823.33410060,E,4,15,0.7,23.124,M,40.732,M,1.6,0015*77"""
1477388588712354155,,193451,,1477388588,685929585,'',"""\n$GPHDT,124.457,T*34"""
1477388588728438026,,193452,,1477388588,727959457,'',"""\n$GPGGA,094329.70,5603.96611530,N,00823.33404389,E,4,15,0.7,23.132,M,40.732,M,1.7,0015*73"""
1477388588733488926,,193453,,1477388588,729715738,'',"""\n$GPHDT,125.272,T*34"""
1477388588784106599,,193454,,1477388588,778390251,'',"""\n$GPGGA,094329.75,5603.96605642,N,00823.33399414,E,4,15,0.7,23.139,M,40.732,M,1.8,0015*71"""
1477388588784115014,,193455,,1477388588,780056140,'',"""\n$GPHDT,125.269,T*3E"""
1477388588841883658,,193456,,1477388588,833738954,'',"""\n$GPGGA,094329.80,5603.96598920,N,00823.33394503,E,4,15,0.7,23.132,M,40.732,M,1.8,0015*76"""
1477388588841891603,,193457,,1477388588,836520409,'',"""\n$GPHDT,125.455,T*37"""
1477388588881284332,,193458,,1477388588,879178934,'',"""\n$GPGGA,094329.85,5603.96592797,N,00823.33387152,E,4,15,0.7,23.153,M,40.732,M,1.9,0015*7F"""
1477388588881295128,,193459,,1477388588,880114958,'',"""\n$GPHDT,124.408,T*3E"""
1477388588927904807,,193460,,1477388588,927697462,'',"""\n$GPGGA,094329.90,5603.96588450,N,00823.33382070,E,4,15,0.7,23.142,M,40.732,M,1.9,0015*7C"""
1477388588929482929,,193461,,1477388588,929365824,'',"""\n$GPHDT,124.404,T*32"""
1477388588980249218,,193462,,1477388588,977615393,'',"""\n$GPGGA,094329.95,5603.96582498,N,00823.33376170,E,4,15,0.7,23.149,M,40.732,M,2.0,0015*7C"""
1477388588980283979,,193463,,1477388588,979266078,'',"""\n$GPHDT,125.368,T*3E"""
1477388589051631563,,193464,,1477388589,51390361,'',"""\n$GPGGA,094330.00,5603.96577024,N,00823.33370821,E,4,15,0.7,23.156,M,40.732,M,2.0,0015*74"""
1477388589054313884,,193465,,1477388589,53655463,'',"""\n$GPHDT,125.726,T*30"""
1477388589079090149,,193466,,1477388589,78898829,'',"""\n$GPGGA,094330.05,5603.96571617,N,00823.33365988,E,4,15,0.7,23.159,M,40.732,M,2.0,0015*78"""
1477388589080820540,,193467,,1477388589,80577876,'',"""\n$GPHDT,125.499,T*37"""
1477388589127368780,,193468,,1477388589,126821779,'',"""\n$GPGGA,094330.10,5603.96566353,N,00823.33361574,E,4,15,0.7,23.172,M,40.732,M,2.1,0015*7C"""
1477388589128444209,,193469,,1477388589,128329458,'',"""\n$GPHDT,124.903,T*38"""
1477388589180536087,,193470,,1477388589,177720428,'',"""\n$GPGGA,094330.15,5603.96561509,N,00823.33355497,E,4,15,0.7,23.179,M,40.732,M,2.2,0015*74"""
1477388589180545164,,193471,,1477388589,179507626,'',"""\n$GPHDT,124.500,T*37"""
1477388589236092115,,193472,,1477388589,235841805,'',"""\n$GPGGA,094330.20,5603.96556085,N,00823.33348484,E,4,15,0.7,23.174,M,40.732,M,2.2,0015*74"""
1477388589236134234,,193473,,1477388589,235876223,'',"""\n$GPHDT,125.974,T*39"""
1477388589278415726,,193474,,1477388589,278210855,'',"""\n$GPGGA,094330.25,5603.96549736,N,00823.33341647,E,4,15,0.7,23.175,M,40.732,M,2.3,0015*74"""
1477388589279329144,,193475,,1477388589,279155000,'',"""\n$GPHDT,125.621,T*36"""
1477388589327454361,,193476,,1477388589,326909017,'',"""\n$GPGGA,094330.30,5603.96543451,N,00823.33336647,E,4,15,0.7,23.193,M,40.732,M,2.3,0015*70"""
1477388589328759591,,193477,,1477388589,328581404,'',"""\n$GPHDT,124.832,T*3B"""
1477388589381001735,,193478,,1477388589,377662783,'',"""\n$GPGGA,094330.35,5603.96537878,N,00823.33331202,E,4,15,0.7,23.196,M,40.732,M,2.3,0015*76"""
1477388589382479268,,193479,,1477388589,379261596,'',"""\n$GPHDT,123.762,T*36"""
1477388589436779880,,193480,,1477388589,434072196,'',"""\n$GPGGA,094330.40,5603.96532150,N,00823.33325735,E,4,15,0.7,23.207,M,40.732,M,2.4,0015*7A"""
1477388589436863352,,193481,,1477388589,435987622,'',"""\n$GPHDT,124.503,T*34"""
1477388589481892677,,193482,,1477388589,476660221,'',"""\n$GPGGA,094330.45,5603.96526148,N,00823.33320063,E,4,15,0.7,23.208,M,40.732,M,2.5,0015*7C"""
1477388589481954041,,193483,,1477388589,478465027,'',"""\n$GPHDT,125.493,T*3D"""
1477388589556561190,,193484,,1477388589,527620478,'',"""\n$GPGGA,094330.50,5603.96520267,N,00823.33315309,E,4,15,0.7,23.215,M,40.732,M,2.5,0015*75"""
1477388589556599492,,193485,,1477388589,529917032,'',"""\n$GPHDT,126.155,T*31"""
1477388589587367388,,193486,,1477388589,577632688,'',"""\n$GPGGA,094330.55,5603.96515401,N,00823.33311314,E,4,15,0.7,23.218,M,40.732,M,2.5,0015*75"""
1477388589587394464,,193487,,1477388589,579280791,'',"""\n$GPHDT,125.368,T*3E"""
1477388589634274282,,193488,,1477388589,633804307,'',"""\n$GPGGA,094330.60,5603.96511545,N,00823.33306023,E,4,15,0.7,23.211,M,40.732,M,2.6,0015*7D"""
1477388589636510794,,193489,,1477388589,636201488,'',"""\n$GPHDT,124.378,T*3E"""
1477388589678523577,,193490,,1477388589,678208298,'',"""\n$GPGGA,094330.65,5603.96506944,N,00823.33298769,E,4,15,0.7,23.240,M,40.732,M,2.7,0015*79"""
1477388589680224355,,193491,,1477388589,679837157,'',"""\n$GPHDT,125.386,T*3E"""
1477388589737950376,,193492,,1477388589,737810534,'',"""\n$GPGGA,094330.70,5603.96499246,N,00823.33293751,E,4,15,0.7,23.248,M,40.732,M,2.7,0015*7B"""
1477388589739546432,,193493,,1477388589,739450826,'',"""\n$GPHDT,127.392,T*39"""
1477388589782365000,,193494,,1477388589,779316259,'',"""\n$GPGGA,094330.75,5603.96493467,N,00823.33289471,E,4,15,0.7,23.242,M,40.732,M,2.8,0015*7E"""
1477388589782660589,,193495,,1477388589,782384228,'',"""\n$GPHDT,126.193,T*3B"""
1477388589835024141,,193496,,1477388589,834395997,'',"""\n$GPGGA,094330.80,5603.96488252,N,00823.33284829,E,4,15,0.7,23.234,M,40.732,M,1.8,0015*70"""
1477388589835592122,,193497,,1477388589,835445144,'',"""\n$GPHDT,123.731,T*30"""
1477388589884266558,,193498,,1477388589,878021212,'',"""\n$GPGGA,094330.85,5603.96483202,N,00823.33276916,E,4,15,0.7,23.262,M,40.732,M,1.9,0015*79"""
1477388589884275464,,193499,,1477388589,879742215,'',"""\n$GPHDT,123.732,T*33"""
1477388589928132788,,193500,,1477388589,927694262,'',"""\n$GPGGA,094330.90,5603.96476568,N,00823.33268319,E,4,15,0.7,23.236,M,40.732,M,1.9,0015*77"""
1477388589929783457,,193501,,1477388589,929439813,'',"""\n$GPHDT,126.579,T*3B"""
1477388589981027474,,193502,,1477388589,978286335,'',"""\n$GPGGA,094330.95,5603.96469059,N,00823.33263434,E,4,15,0.7,23.264,M,40.732,M,2.0,0015*75"""
1477388589981033889,,193503,,1477388589,979456244,'',"""\n$GPHDT,128.580,T*33"""
1477388590046150954,,193504,,1477388590,46029845,'',"""\n$GPGGA,094331.00,5603.96464212,N,00823.33261390,E,4,15,0.7,23.267,M,40.732,M,2.0,0015*70"""
1477388590047906225,,193505,,1477388590,47775546,'',"""\n$GPHDT,124.220,T*32"""
1477388590079819194,,193506,,1477388590,78627715,'',"""\n$GPGGA,094331.05,5603.96458940,N,00823.33257651,E,4,15,0.7,23.256,M,40.732,M,2.0,0015*79"""
1477388590081011767,,193507,,1477388590,80255418,'',"""\n$GPHDT,122.439,T*3A"""
1477388590130616665,,193508,,1477388590,128930931,'',"""\n$GPGGA,094331.10,5603.96452691,N,00823.33250656,E,4,15,0.7,23.276,M,40.732,M,2.1,0015*77"""
1477388590130640315,,193509,,1477388590,130509195,'',"""\n$GPHDT,125.736,T*31"""
1477388590181342143,,193510,,1477388590,178701746,'',"""\n$GPGGA,094331.15,5603.96446463,N,00823.33244051,E,4,15,0.7,23.297,M,40.732,M,2.2,0015*70"""
1477388590181359523,,193511,,1477388590,180489615,'',"""\n$GPHDT,127.653,T*31"""
1477388590235249478,,193512,,1477388590,234771564,'',"""\n$GPGGA,094331.20,5603.96442164,N,00823.33238403,E,4,15,0.7,23.303,M,40.732,M,2.2,0015*74"""
1477388590236987714,,193513,,1477388590,236734061,'',"""\n$GPHDT,123.965,T*3F"""
1477388590280642930,,193514,,1477388590,278113291,'',"""\n$GPGGA,094331.25,5603.96436623,N,00823.33232325,E,4,15,0.7,23.300,M,40.732,M,2.3,0015*7D"""
1477388590280967103,,193515,,1477388590,279780051,'',"""\n$GPHDT,122.093,T*3E"""
1477388590329675993,,193516,,1477388590,329448778,'',"""\n$GPGGA,094331.30,5603.96430018,N,00823.33227436,E,4,15,0.7,23.289,M,40.732,M,2.3,0015*70"""
1477388590332026572,,193517,,1477388590,331450579,'',"""\n$GPHDT,125.303,T*33"""
1477388590380236146,,193518,,1477388590,378242360,'',"""\n$GPGGA,094331.35,5603.96423749,N,00823.33222794,E,4,15,0.7,23.298,M,40.732,M,2.3,0015*7A"""
1477388590380753207,,193519,,1477388590,380396957,'',"""\n$GPHDT,127.981,T*31"""
1477388590446763496,,193520,,1477388590,435648827,'',"""\n$GPGGA,094331.40,5603.96418766,N,00823.33218522,E,4,15,0.7,23.308,M,40.732,M,2.4,0015*74"""
1477388590446769007,,193521,,1477388590,437999294,'',"""\n$GPHDT,125.269,T*3E"""
1477388590480913460,,193522,,1477388590,479874942,'',"""\n$GPGGA,094331.45,5603.96415827,N,00823.33211727,E,4,15,0.7,23.326,M,40.732,M,2.5,0015*75"""
1477388590480933737,,193523,,1477388590,480295618,'',"""\n$GPHDT,123.581,T*39"""
1477388590532135469,,193524,,1477388590,531506021,'',"""\n$GPGGA,094331.50,5603.96409593,N,00823.33206557,E,4,15,0.7,23.301,M,40.732,M,2.5,0015*78"""
1477388590534121876,,193525,,1477388590,533401070,'',"""\n$GPHDT,124.975,T*39"""
1477388590579875965,,193526,,1477388590,579458752,'',"""\n$GPGGA,094331.55,5603.96404573,N,00823.33201902,E,4,15,0.7,23.304,M,40.732,M,2.5,0015*70"""
1477388590581318832,,193527,,1477388590,581164562,'',"""\n$GPHDT,127.947,T*3B"""
1477388590639285984,,193528,,1477388590,637718993,'',"""\n$GPGGA,094331.60,5603.96397164,N,00823.33195958,E,4,15,0.7,23.321,M,40.732,M,1.6,0015*7F"""
1477388590639329651,,193529,,1477388590,638340186,'',"""\n$GPHDT,125.960,T*3C"""
1477388590679007254,,193530,,1477388590,678498259,'',"""\n$GPGGA,094331.65,5603.96390954,N,00823.33190833,E,4,15,0.7,23.321,M,40.732,M,1.6,0015*7F"""
1477388590681675278,,193531,,1477388590,679998985,'',"""\n$GPHDT,123.911,T*3C"""
1477388590728693416,,193532,,1477388590,728258648,'',"""\n$GPGGA,094331.70,5603.96384474,N,00823.33184973,E,4,15,0.7,23.308,M,40.732,M,1.7,0015*7B"""
1477388590731189415,,193533,,1477388590,730395814,'',"""\n$GPHDT,124.197,T*3D"""
1477388590783578280,,193534,,1477388590,780092496,'',"""\n$GPGGA,094331.75,5603.96377848,N,00823.33179007,E,4,15,0.7,23.306,M,40.732,M,1.8,0015*78"""
1477388590783613915,,193535,,1477388590,782771209,'',"""\n$GPHDT,125.621,T*36"""
1477388590839895794,,193536,,1477388590,835317521,'',"""\n$GPGGA,094331.80,5603.96372001,N,00823.33170791,E,4,15,0.7,23.353,M,40.732,M,1.8,0015*73"""
1477388590839951074,,193537,,1477388590,836997950,'',"""\n$GPHDT,126.445,T*35"""
1477388590882868923,,193538,,1477388590,878544565,'',"""\n$GPGGA,094331.85,5603.96365923,N,00823.33164190,E,4,15,0.7,23.360,M,40.732,M,1.9,0015*7A"""
1477388590882891164,,193539,,1477388590,880158644,'',"""\n$GPHDT,125.244,T*31"""
1477388590928876762,,193540,,1477388590,928171167,'',"""\n$GPGGA,094331.90,5603.96360964,N,00823.33160752,E,4,15,0.7,23.343,M,40.732,M,1.9,0015*75"""
1477388590933602936,,193541,,1477388590,933210179,'',"""\n$GPHDT,124.707,T*32"""
1477388590993725437,,193542,,1477388590,978600075,'',"""\n$GPGGA,094331.95,5603.96354750,N,00823.33157648,E,4,15,0.7,23.361,M,40.732,M,2.0,0015*7A"""
1477388590993757810,,193543,,1477388590,984501086,'',"""\n$GPHDT,124.479,T*38"""
1477388591047822675,,193544,,1477388591,46561561,'',"""\n$GPGGA,094332.00,5603.96349066,N,00823.33153629,E,4,15,0.7,23.372,M,40.732,M,2.0,0015*7A"""
1477388591049292210,,193545,,1477388591,48790177,'',"""\n$GPHDT,126.205,T*37"""
1477388591083535898,,193546,,1477388591,82776811,'',"""\n$GPGGA,094332.05,5603.96344464,N,00823.33149359,E,4,15,0.7,23.388,M,40.732,M,2.0,0015*78"""
1477388591083544983,,193547,,1477388591,82925526,'',"""\n$GPHDT,125.753,T*32"""
1477388591127945342,,193548,,1477388591,127556081,'',"""\n$GPGGA,094332.10,5603.96339604,N,00823.33144064,E,4,15,0.7,23.396,M,40.732,M,2.1,0015*7C"""
1477388591130859759,,193549,,1477388591,130320407,'',"""\n$GPHDT,124.990,T*32"""
1477388591180118627,,193550,,1477388591,179860303,'',"""\n$GPGGA,094332.15,5603.96335211,N,00823.33137893,E,4,15,0.7,23.388,M,40.732,M,2.2,0015*7D"""
1477388591180133896,,193551,,1477388591,180030574,'',"""\n$GPHDT,124.883,T*31"""
1477388591234909977,,193552,,1477388591,234600702,'',"""\n$GPGGA,094332.20,5603.96329873,N,00823.33131762,E,4,15,0.7,23.386,M,40.732,M,2.2,0015*71"""
1477388591237050658,,193553,,1477388591,236749336,'',"""\n$GPHDT,125.956,T*39"""
1477388591280902335,,193554,,1477388591,280340410,'',"""\n$GPGGA,094332.25,5603.96323171,N,00823.33126004,E,4,15,0.7,23.393,M,40.732,M,2.3,0015*71"""
1477388591280940224,,193555,,1477388591,280394518,'',"""\n$GPHDT,125.509,T*3F"""
1477388591329391745,,193556,,1477388591,327946629,'',"""\n$GPGGA,094332.30,5603.96316756,N,00823.33120846,E,4,15,0.7,23.383,M,40.732,M,2.3,0015*79"""
1477388591330427211,,193557,,1477388591,330140196,'',"""\n$GPHDT,125.668,T*3B"""
1477388591378954181,,193558,,1477388591,377791093,'',"""\n$GPGGA,094332.35,5603.96310433,N,00823.33114576,E,4,15,0.7,23.399,M,40.732,M,2.3,0015*78"""
1477388591383788850,,193559,,1477388591,383489406,'',"""\n$GPHDT,124.966,T*3B"""
1477388591435024023,,193560,,1477388591,434605654,'',"""\n$GPGGA,094332.40,5603.96304907,N,00823.33107300,E,4,15,0.7,23.414,M,40.732,M,1.4,0015*76"""
1477388591440867692,,193561,,1477388591,436701664,'',"""\n$GPHDT,125.612,T*36"""
1477388591479209626,,193562,,1477388591,476918008,'',"""\n$GPGGA,094332.45,5603.96299468,N,00823.33099864,E,4,15,0.7,23.416,M,40.732,M,1.5,0015*7E"""
1477388591489246621,,193563,,1477388591,487900596,'',"""\n$GPHDT,127.071,T*37"""
1477388591527638091,,193564,,1477388591,527229878,'',"""\n$GPGGA,094332.50,5603.96294727,N,00823.33095182,E,4,15,0.7,23.416,M,40.732,M,1.5,0015*72"""
1477388591532833636,,193565,,1477388591,532333969,'',"""\n$GPHDT,126.174,T*32"""
1477388591577670908,,193566,,1477388591,576884013,'',"""\n$GPGGA,094332.55,5603.96289793,N,00823.33090920,E,4,15,0.7,23.414,M,40.732,M,1.5,0015*73"""
1477388591604022218,,193567,,1477388591,578878961,'',"""\n$GPHDT,124.107,T*34"""
1477388591636483091,,193568,,1477388591,636199657,'',"""\n$GPGGA,094332.60,5603.96283902,N,00823.33086175,E,4,15,0.7,23.422,M,40.732,M,1.6,0015*70"""
1477388591636498981,,193569,,1477388591,636279830,'',"""\n$GPHDT,124.171,T*35"""
1477388591680152642,,193570,,1477388591,679847786,'',"""\n$GPGGA,094332.65,5603.96276509,N,00823.33081270,E,4,15,0.7,23.443,M,40.732,M,1.6,0015*7E"""
1477388591680869061,,193571,,1477388591,680640946,'',"""\n$GPHDT,125.898,T*3A"""
1477388591729311577,,193572,,1477388591,727466672,'',"""\n$GPGGA,094332.70,5603.96270505,N,00823.33075732,E,4,15,0.7,23.454,M,40.732,M,1.7,0015*7F"""
1477388591729572441,,193573,,1477388591,729419481,'',"""\n$GPHDT,125.908,T*32"""
1477388591786102738,,193574,,1477388591,777714094,'',"""\n$GPGGA,094332.75,5603.96265782,N,00823.33068737,E,4,15,0.7,23.459,M,40.732,M,1.8,0015*78"""
1477388591786166712,,193575,,1477388591,779671691,'',"""\n$GPHDT,124.719,T*3D"""
1477388591834667244,,193576,,1477388591,834424128,'',"""\n$GPGGA,094332.80,5603.96260336,N,00823.33062694,E,4,15,0.7,23.463,M,40.732,M,1.8,0015*77"""
1477388591836387757,,193577,,1477388591,836067857,'',"""\n$GPHDT,124.896,T*35"""
1477388591886426838,,193578,,1477388591,877810700,'',"""\n$GPGGA,094332.85,5603.96254795,N,00823.33056504,E,4,15,0.7,23.469,M,40.732,M,1.9,0015*7E"""
1477388591886441846,,193579,,1477388591,880577546,'',"""\n$GPHDT,125.917,T*3C"""
1477388591928808799,,193580,,1477388591,926959088,'',"""\n$GPGGA,094332.90,5603.96249574,N,00823.33052305,E,4,15,0.7,23.460,M,40.732,M,1.9,0015*71"""
1477388591929181817,,193581,,1477388591,928557217,'',"""\n$GPHDT,126.055,T*30"""
1477388591977703635,,193582,,1477388591,977578000,'',"""\n$GPGGA,094332.95,5603.96243620,N,00823.33047878,E,4,15,0.7,23.469,M,40.732,M,2.0,0015*7A"""
1477388591979386390,,193583,,1477388591,979244526,'',"""\n$GPHDT,124.797,T*3B"""
1477388592046122328,,193584,,1477388592,45922374,'',"""\n$GPGGA,094333.00,5603.96237727,N,00823.33043195,E,4,15,0.7,23.478,M,40.732,M,2.0,0015*7C"""
1477388592049356597,,193585,,1477388592,47573108,'',"""\n$GPHDT,124.504,T*33"""
1477388592079946118,,193586,,1477388592,77758872,'',"""\n$GPGGA,094333.05,5603.96231636,N,00823.33036556,E,4,15,0.7,23.492,M,40.732,M,2.0,0015*73"""
1477388592079979471,,193587,,1477388592,79476397,'',"""\n$GPHDT,125.851,T*3F"""
1477388592128395249,,193588,,1477388592,127444896,'',"""\n$GPGGA,094333.10,5603.96225964,N,00823.33030132,E,4,15,0.7,23.491,M,40.732,M,2.1,0015*78"""
1477388592130296990,,193589,,1477388592,129761610,'',"""\n$GPHDT,126.304,T*37"""
1477388592186713937,,193590,,1477388592,179875808,'',"""\n$GPGGA,094333.15,5603.96220961,N,00823.33024009,E,4,15,0.7,23.504,M,40.732,M,2.2,0015*7F"""
1477388592186725885,,193591,,1477388592,180201022,'',"""\n$GPHDT,125.310,T*31"""
1477388592245418492,,193592,,1477388592,234642706,'',"""\n$GPGGA,094333.20,5603.96215340,N,00823.33016563,E,4,15,0.7,23.497,M,40.732,M,2.2,0015*75"""
1477388592245461967,,193593,,1477388592,238089963,'',"""\n$GPHDT,125.264,T*33"""
1477388592284273001,,193594,,1477388592,279315255,'',"""\n$GPGGA,094333.25,5603.96208515,N,00823.33011061,E,4,15,0.7,23.514,M,40.732,M,2.3,0015*71"""
1477388592284325702,,193595,,1477388592,281778871,'',"""\n$GPHDT,126.050,T*35"""
1477388592328507673,,193596,,1477388592,327809209,'',"""\n$GPGGA,094333.30,5603.96202872,N,00823.33006208,E,4,15,0.7,23.523,M,40.732,M,2.3,0015*7C"""
1477388592329307836,,193597,,1477388592,329195814,'',"""\n$GPHDT,126.435,T*32"""
1477388592377976702,,193598,,1477388592,377741255,'',"""\n$GPGGA,094333.35,5603.96199402,N,00823.33001157,E,4,15,0.7,23.525,M,40.732,M,2.3,0015*7B"""
1477388592381265128,,193599,,1477388592,379979523,'',"""\n$GPHDT,125.258,T*3C"""
1477388592434274301,,193600,,1477388592,434083784,'',"""\n$GPGGA,094333.40,5603.96194198,N,00823.32995850,E,4,15,0.7,23.532,M,40.732,M,2.4,0015*78"""
1477388592436993579,,193601,,1477388592,436162453,'',"""\n$GPHDT,124.938,T*30"""
1477388592481818111,,193602,,1477388592,478155441,'',"""\n$GPGGA,094333.45,5603.96187305,N,00823.32991768,E,4,15,0.7,23.530,M,40.732,M,2.5,0015*7A"""
1477388592481830743,,193603,,1477388592,480112561,'',"""\n$GPHDT,126.128,T*3B"""
1477388592528133614,,193604,,1477388592,527701061,'',"""\n$GPGGA,094333.50,5603.96181524,N,00823.32988185,E,4,15,0.7,23.536,M,40.732,M,2.5,0015*76"""
1477388592529710804,,193605,,1477388592,529471408,'',"""\n$GPHDT,126.361,T*34"""
1477388592583767759,,193606,,1477388592,578343326,'',"""\n$GPGGA,094333.55,5603.96176222,N,00823.32981270,E,4,15,0.7,23.564,M,40.732,M,2.5,0015*7D"""
1477388592583856063,,193607,,1477388592,579933772,'',"""\n$GPHDT,125.710,T*35"""
1477388592635818248,,193608,,1477388592,635012108,'',"""\n$GPGGA,094333.60,5603.96171328,N,00823.32975260,E,4,15,0.7,23.575,M,40.732,M,2.6,0015*7E"""
1477388592635824924,,193609,,1477388592,635637437,'',"""\n$GPHDT,124.901,T*3A"""
1477388592678550622,,193610,,1477388592,677882350,'',"""\n$GPGGA,094333.65,5603.96165101,N,00823.32967593,E,4,15,0.7,23.562,M,40.732,M,2.7,0015*78"""
1477388592679794477,,193611,,1477388592,679526386,'',"""\n$GPHDT,125.618,T*3C"""
1477388592729273134,,193612,,1477388592,728452819,'',"""\n$GPGGA,094333.70,5603.96158401,N,00823.32962688,E,4,15,0.7,23.558,M,40.732,M,2.7,0015*72"""
1477388592729415152,,193613,,1477388592,729290968,'',"""\n$GPHDT,126.822,T*38"""
1477388592778096916,,193614,,1477388592,777930249,'',"""\n$GPGGA,094333.75,5603.96152560,N,00823.32958583,E,4,15,0.7,23.582,M,40.732,M,2.8,0015*72"""
1477388592779863333,,193615,,1477388592,779591022,'',"""\n$GPHDT,125.408,T*3F"""
1477388592834594685,,193616,,1477388592,834440980,'',"""\n$GPGGA,094333.80,5603.96147443,N,00823.32953623,E,4,15,0.7,23.590,M,40.732,M,2.8,0015*7D"""
1477388592836201554,,193617,,1477388592,836098932,'',"""\n$GPHDT,123.599,T*30"""
1477388592878433510,,193618,,1477388592,877937551,'',"""\n$GPGGA,094333.85,5603.96142173,N,00823.32948417,E,4,15,0.7,23.590,M,40.732,M,2.8,0015*74"""
