,t,x_gt,y_gt,x_gps,y_gps
64,6.4,15.236927038923461,0.09568949798567505,15.09650001153574,0.0705794476328947
65,6.5,15.468479828391485,0.09680496186603538,15.304237081086594,0.07570611650510006
66,6.6000000000000005,15.740735882794517,0.08313663149850292,15.555965603113608,0.04255521336793233
67,6.7,15.906567019492755,0.07911202554594965,15.802415798265164,0.08633602200695467
68,6.800000000000001,16.182321885633527,0.11193252221296746,16.054503243293937,0.07902994094397808
69,6.9,16.437887513790166,0.09571772455563998,16.29869644915172,0.07699064030300384
70,7.0,16.66751063522182,0.09626587383425544,16.51877370775985,0.09027283827616017
71,7.1000000000000005,16.984901062374306,0.08354515883964897,16.740598938765014,0.052088073875347085
72,7.2,17.208437533976312,0.0814447001605334,16.980873076439693,0.08539055080426916
73,7.300000000000001,17.399117914808166,0.09034385967781766,17.233105427423833,0.06229074219286801
74,7.4,17.59377492295232,0.06310171340619242,17.500150844311495,0.039046612305161155
75,7.500000000000001,17.9604115803826,0.055494376968701076,17.74803574845673,0.06822501245887036
76,7.6000000000000005,18.07423878776071,0.05736724167383045,17.993613306863526,0.024974288961991498
77,7.7,18.365486909427943,0.03819143308155848,18.227150292441216,0.04919719600235428
78,7.800000000000001,18.64515332229473,0.037545773492102974,18.453453318594306,0.05313577657638913
79,7.9,18.886533086915215,0.03966872835930779,18.680402155317587,0.04234012739193549
80,8.0,19.067388660172725,0.057161910896213364,18.86565851657335,0.06204431838470814
81,8.1,19.229319720652096,0.06557152432004809,19.143041181945346,0.061484740969391716
82,8.200000000000001,19.585876258877658,0.055419989221390686,19.38065316010008,0.07642305984723041
83,8.3,19.80455152771566,0.06007964796636678,19.612385698822855,0.08956702831906505
84,8.4,19.966688756599115,0.06387158470352894,19.830453652794322,0.06295851328519664
85,8.5,20.20589862233389,0.06513982964498055,20.058353111275363,0.10610628288064561
86,8.600000000000001,20.39893807289584,0.07202970024925293,20.30624452816299,0.07687040278511148
87,8.700000000000001,20.653027046382686,0.07880879584199185,20.538990957860204,0.07749411037320009
88,8.8,20.898346657404883,0.08970549228646263,20.768843721412924,0.12029593131688365
89,8.9,21.238337206718775,0.06377489670677683,21.037065117533654,0.07654133843796807
90,9.0,21.489230916659487,0.06012846070450806,21.277829046803838,0.06251814786906706
91,9.100000000000001,21.571048388130617,0.059865214389361654,21.522015464207904,0.08357571757512616
92,9.200000000000001,21.907786663722597,0.05234423986233061,21.734362910272285,0.07059834078947347
93,9.3,22.19590332281129,0.04787713767637669,21.94383875390427,0.057965080407186065
94,9.4,22.434657335430817,0.05072222112093705,22.212590310161943,0.08818941251373502
95,9.5,22.649785923780463,0.06991242988627988,22.473139427986375,0.08391506601900822
96,9.600000000000001,22.84148174839902,0.06852842086793132,22.707465411265783,0.06639709632518986
97,9.700000000000001,23.0331775737916,0.06714440436652147,22.91630987407644,0.08339092264968251
98,9.8,23.234637002383288,0.07483324532690006,23.14657688521802,0.09277501548052136
99,9.9,23.59772519560388,0.09031859698523803,23.353891095493903,0.08698010631531972
100,10.0,23.82493076864128,0.101931925879585,23.610177395006684,0.08376606216428861
101,10.100000000000001,24.118433399669176,0.0894907144327508,23.870299916197485,0.08561557653088947
102,10.200000000000001,24.302663626230324,0.1060218542225222,24.096641669065907,0.09222662643725954
103,10.3,24.511524642820792,0.08989355283088862,24.334065983465536,0.061200105157151796
104,10.4,24.735411505161156,0.08843004906550433,24.557483346818426,0.07027338884649303
105,10.5,24.990340280144377,0.09754391015241026,24.78677175275341,0.08339653469886699
106,10.600000000000001,25.161121903859453,0.09741260387998096,25.016466701024875,0.07164618923427568
107,10.700000000000001,25.455187791877236,0.08216481292606126,25.254764750877936,0.06454525938025846
108,10.8,25.779690431592975,0.07723528339264796,25.514346045761627,0.07685394675156942
109,10.9,25.933188852143257,0.08478518693431703,25.73799046613761,0.06380550285930298
110,11.0,26.179564198473297,0.09529139128294872,25.969952836047963,0.06585521816749562
111,11.100000000000001,26.384137295819905,0.09686275159350011,26.18552720475132,0.0687367198287756
112,11.200000000000001,26.617960701059786,0.10510751226078874,26.42750486103287,0.04585455792975068
113,11.3,26.86964127310368,0.10497019151871001,26.67942073020264,0.0534981976605291
114,11.4,27.114040652649486,0.09115698599717525,26.918744170047066,0.05594091252997657
115,11.5,27.32702809087619,0.07020137366251156,27.14837521038959,0.06910876634845664
116,11.600000000000001,27.599208859200598,0.08666147579087458,27.338823711125492,0.04767202621417432
117,11.700000000000001,27.837244780998525,0.07282826077704918,27.59977765459966,0.0638400320962873
118,11.8,28.102901258078447,0.07544644310691595,27.823176665726066,0.061244251136219674
119,11.9,28.32102860046568,0.09360247046341996,28.103225781693617,0.041238931537613155
120,12.0,28.51211414939518,0.09662400570671181,28.317245291096338,0.08167434049054023
121,12.100000000000001,28.829650904546497,0.10554078205143469,28.569626295704346,0.07835559086147192
122,12.200000000000001,29.015015682154853,0.10084728752143057,28.791197330079868,0.06116440062950801
123,12.3,29.242499497394803,0.09844774614342455,29.04352345243993,0.07875652425563295
124,12.4,29.525204758712434,0.08423084899125044,29.24636572247987,0.0737779463155519
125,12.5,29.746336694544652,0.09780668508930468,29.46357936331324,0.06629951946615087
126,12.600000000000001,29.941726368754527,0.09251815379303174,29.726999647775877,0.08319808230035619
127,12.700000000000001,30.233171116740706,0.10281383562716861,29.99087056544499,0.09408873264452744
128,12.8,30.455307287845265,0.09351331874176871,30.2569023398472,0.07231060235123543
129,12.9,30.661047977138864,0.08541653016673756,30.47730916668736,0.09490439884956814
130,13.0,30.90271918087453,0.08548272199044682,30.69490908120758,0.12243887708429924
131,13.100000000000001,31.176792425796922,0.08888578648233292,30.896284217938184,0.11097586885834332
132,13.200000000000001,31.4382538064854,0.08727686749505636,31.129934273961254,0.09882572585239657
133,13.3,31.641670558303414,0.08390894588464803,31.393257605857965,0.11198445949417746
134,13.4,31.849245770939962,0.09264738481780199,31.644549153428496,0.08668706294391093
135,13.5,32.06331136049865,0.08280743934107448,31.85541910347811,0.0799270802768497
136,13.600000000000001,32.34647983052425,0.08256262000709746,32.096130757820106,0.1016082847368569
137,13.700000000000001,32.59228516616314,0.08542009283365459,32.34654264086167,0.10469161186707687
138,13.8,32.790986403598204,0.0780139405435687,32.57750219654266,0.08526550324140558
139,13.9,33.06950197401852,0.07330064199519981,32.801048479388456,0.09618405840253708
140,14.0,33.33694689809192,0.07134703990166535,33.043397081627354,0.10901625968099182
141,14.100000000000001,33.551751275758576,0.07504040411687107,33.28570848309042,0.09356488227171944
142,14.200000000000001,33.71569515096667,0.07044683367820781,33.53525659117546,0.07687610094982666
143,14.3,33.96599939798308,0.06687970821569778,33.75861753125266,0.08090904065980808
144,14.4,34.117821537121195,0.06679886070925889,33.97414577949605,0.08371739778873533
145,14.500000000000002,34.45893348472435,0.057219727998401027,34.21085164153901,0.10603945449057939
146,14.600000000000001,34.77756209369431,0.06876398575085219,34.446093568611396,0.08154539899995505
147,14.700000000000001,34.9918459965882,0.06486250883648914,34.70452750872991,0.0963543820806727
148,14.8,35.12303033222171,0.06595519094106805,34.92365778774135,0.10382770950329068
149,14.9,35.41727767122057,0.07144066228262957,35.166438949082995,0.0907788832365366
150,15.000000000000002,35.70242380804042,0.07717667914486981,35.38400883146334,0.10571028859494191
151,15.100000000000001,35.894590083163024,0.08453563451893942,35.6487188571943,0.09351023614489584
152,15.200000000000001,36.10572171110023,0.07348517543257138,35.85255891656023,0.09320281888541615
153,15.3,36.329225480035255,0.08511607875138694,36.11411052848746,0.10403290796666909
154,15.4,36.57588889934792,0.085386617512345,36.33387590666593,0.09565286236942683
155,15.500000000000002,36.81629488171631,0.07707899626583625,36.55332788307952,0.09091660942244495
156,15.600000000000001,37.068102020040534,0.08998387728684598,36.776527822418245,0.08290705729269554
157,15.700000000000001,37.40033449952128,0.09460009737938968,37.04472565027762,0.07488209140875135
158,15.8,37.55288921110201,0.09545565878674545,37.26799325110479,0.06354475399643
159,15.9,37.82761419385911,0.10437577959570099,37.4867090406799,0.0637036628537011
160,16.0,37.99431380695167,0.10709798784497515,37.72820431065306,0.06022420940722739
161,16.1,38.23420687063742,0.08874179906367097,37.917806970818674,0.06272549847004782
162,16.2,38.41821759171082,0.07770192328389136,38.151324969361575,0.05801822581733518
163,16.3,38.665161990469244,0.08852094649707531,38.37026352343435,0.0166643167923759
164,16.400000000000002,38.86137317495566,0.07980344384581706,38.62611171290242,0.059005695077692266
165,16.5,39.08725145919046,0.08863609721804089,38.85543722393806,0.04080954759386124
166,16.6,39.352731937858906,0.07894684477802727,39.114667487398606,0.03436184833580569
167,16.7,39.6177709279426,0.07955207502277517,39.3345264742293,0.058633763301394026
168,16.8,39.954368889006005,0.06768109133479783,39.55164292934145,0.041186755997848934
169,16.900000000000002,40.149281599869866,0.060723127261663734,39.74924130485982,0.020350722872297666
170,17.0,40.38613723632358,0.057473126554857146,39.998482951060716,0.03900689555643311
171,17.1,40.6408652582096,0.050468226022783114,40.24035283226942,0.0265327593759217
172,17.200000000000003,40.786390446233305,0.04875256664109884,40.47879038255138,0.015637956235824646
173,17.3,40.994462064307555,0.03878829705386977,40.721772811233656,0.012965152122166756
174,17.400000000000002,41.290864629580064,0.043860200024457896,40.95122450275982,0.03083841647506702
175,17.5,41.474054062909566,0.03917460046814014,41.16631842753093,0.03441157554560803
176,17.6,41.67550515700398,0.037111063430185,41.37436466519281,0.050110732057365936
177,17.700000000000003,41.86095060037362,0.04965809070855087,41.60118820915482,0.027426372015991518
178,17.8,42.09985716745713,0.03510029043779639,41.83335992761602,0.048060024021474135
179,17.900000000000002,42.33255664748607,0.03979933238787581,42.050799464523884,0.03834973216127224
180,18.0,42.607333352977015,0.019135435461944184,42.28285958872022,0.01547582053468588
181,18.1,42.820061314822944,0.004041196455059293,42.5350071015836,0.023013699375976415
182,18.200000000000003,42.99922058609554,0.016373202670578735,42.7838707707183,0.016208016495440347
183,18.3,43.232521338792054,-0.010680768552305153,43.00524673894142,0.0028571148772869037
184,18.400000000000002,43.49489842562528,-0.03713896744016765,43.21901497437789,0.022387648892809864
185,18.5,43.74835856779727,-0.0017436443936773571,43.46131319447325,0.0013229990354126642
186,18.6,43.94497646805982,-0.018732025716531098,43.69515033558955,0.005622112293195869
187,18.700000000000003,44.155239500862216,-0.017995621190785016,43.91578939868871,0.002378953984226939
188,18.8,44.40214202515415,-0.01016330814659483,44.14865136033446,-0.007747204124591178
189,18.900000000000002,44.65535473904566,-0.026272857295392527,44.37176892350092,-0.013703304898850632
190,19.0,44.87283980336537,-0.04445095227707796,44.619703125082914,-0.03146106018138539
191,19.1,45.09032487139459,-0.06262905832841881,44.86086202608475,-0.04016813703093547
192,19.200000000000003,45.357362068057235,-0.06946716520604923,45.11897030213188,-0.043147115161726646
193,19.3,45.64344329770309,-0.08318004409868962,45.35523549830787,-0.06764069357853231
194,19.400000000000002,45.834818018063594,-0.08617583245393234,45.59075447473102,-0.06590662955690263
195,19.5,46.09528258087677,-0.13528735438800865,45.8020088071863,-0.09794520247797323
196,19.6,46.39007421399596,-0.14833619616860005,46.067929508861816,-0.0897263358739302
197,19.700000000000003,46.616608571905516,-0.15481783767536328,46.31773379882439,-0.09417178111240432
198,19.8,46.84392843402796,-0.167998154999772,46.563097096003936,-0.12965740163245343
199,19.900000000000002,47.03121170057566,-0.17569862164660677,46.8047410601276,-0.11117757539701145
200,20.0,47.27275980759288,-0.16894070354259583,47.03036540723428,-0.11108756703468003
201,20.1,47.600943829657886,-0.16923694047290638,47.249410776638825,-0.10041597998822738
202,20.200000000000003,47.77449623964466,-0.15201758857809722,47.47707393984423,-0.11974945709214779
203,20.3,47.98620754543298,-0.1723899262466766,47.72660280657893,-0.1432612165994982
204,20.400000000000002,48.197918853279944,-0.19276227184137085,47.97638864493322,-0.12434257347496924
205,20.5,48.4601380682864,-0.17433749657919506,48.21206304081784,-0.1440411609221499
206,20.6,48.70247758540115,-0.1807708250137985,48.44862109010953,-0.15497835124171644
207,20.700000000000003,48.90682099959323,-0.1867579692085961,48.708989028199845,-0.13237628523298284
208,20.8,49.206117471811496,-0.18515629267660216,48.94044737243915,-0.15487157520424333
209,20.900000000000002,49.46140459603371,-0.19909326603459476,49.1615499127679,-0.1627025413916634
210,21.0,49.6495085246945,-0.2027374804566584,49.385984775897654,-0.15198926658142398
211,21.1,49.93515943215151,-0.1918358138725047,49.61837031613201,-0.1399963662371988
212,21.200000000000003,50.22111353795923,-0.17521758171931978,49.864647743443335,-0.14571141416888267
213,21.3,50.36886265986965,-0.17546555921341778,50.112851203671816,-0.15387703833465594
214,21.400000000000002,50.618752818151584,-0.18405507999011306,50.37123540107722,-0.14629974387909783
215,21.5,50.801194613943274,-0.19506581317275362,50.59463804032647,-0.1499209692847785
216,21.6,51.07724324671855,-0.19877802578772474,50.80358536666992,-0.16178964890388414
217,21.700000000000003,51.32119938436324,-0.1967423123888068,51.03115289489809,-0.14995473785278435
218,21.8,51.46812036372927,-0.18255071781307564,51.27996260155596,-0.15775474404910383
219,21.900000000000002,51.853819009713916,-0.18230115558509397,51.519524513840956,-0.16453054240798437
220,22.0,51.95217765542692,-0.18181380537054892,51.75006968535668,-0.14939910659704125
221,22.1,52.255032723779735,-0.1709075817886223,51.991871774975984,-0.1520722885000012
222,22.200000000000003,52.4858197901669,-0.17219902321941305,52.20481393715304,-0.14404150869249577
223,22.3,52.71148671786328,-0.1704672736272741,52.41542653599891,-0.1423208484321279
224,22.400000000000002,52.9114336253498,-0.166390053064152,52.64350627687441,-0.14862406444320442
225,22.5,53.125233153523155,-0.15982878065329942,52.88586960765135,-0.1530016748395795
226,22.6,53.41805970004584,-0.16252442227992603,53.09289631509386,-0.16456779929069043
